Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Saskatchewan,Canada,52.9399,-106.4509,2/27/20,0,0,0
,Ethiopia,9.145,40.4897,2/27/20,0,0,0
,Sudan,12.8628,30.2176,2/27/20,0,0,0
,Guinea,9.9456,-9.6966,2/27/20,0,0,0
,Aruba,12.5211,-69.9683,2/27/20,0,0,0
Grand Princess,Canada,37.6489,-122.6655,2/27/20,0,0,0
,Kenya,-0.0236,37.9062,2/27/20,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/27/20,0,0,0
Alabama,US,32.3182,-86.9023,2/27/20,0,0,0
,Thailand,15,101,2/28/20,41,0,28
,Japan,36,138,2/28/20,228,4,22
,Singapore,1.2833,103.8333,2/28/20,93,0,62
,Nepal,28.1667,84.25,2/28/20,1,0,1
,Malaysia,2.5,112.5,2/28/20,23,0,18
British Columbia,Canada,49.2827,-123.1207,2/28/20,7,0,3
New South Wales,Australia,-33.8688,151.2093,2/28/20,4,0,4
Victoria,Australia,-37.8136,144.9631,2/28/20,4,0,4
Queensland,Australia,-28.0167,153.4,2/28/20,5,0,1
,Cambodia,11.55,104.9167,2/28/20,1,0,1
,Sri Lanka,7,81,2/28/20,1,0,1
,Germany,51,9,2/28/20,48,0,16
,Finland,64,26,2/28/20,2,0,1
,United Arab Emirates,24,54,2/28/20,19,0,5
,Philippines,13,122,2/28/20,3,1,1
,India,21,78,2/28/20,3,0,3
,Italy,43,12,2/28/20,888,21,46
,Sweden,63,16,2/28/20,7,0,0
,Spain,40,-4,2/28/20,32,0,2
South Australia,Australia,-34.9285,138.6007,2/28/20,2,0,2
,Belgium,50.8333,4,2/28/20,1,0,1
,Egypt,26,30,2/28/20,1,0,1
From Diamond Princess,Australia,35.4437,139.638,2/28/20,8,0,0
,Lebanon,33.8547,35.8623,2/28/20,2,0,0
,Iraq,33,44,2/28/20,7,0,0
,Oman,21,57,2/28/20,4,0,0
,Afghanistan,33,65,2/28/20,1,0,0
,Bahrain,26.0275,50.55,2/28/20,36,0,0
,Kuwait,29.5,47.75,2/28/20,45,0,0
,Algeria,28.0339,1.6596,2/28/20,1,0,0
,Croatia,45.1,15.2,2/28/20,5,0,0
,Switzerland,46.8182,8.2275,2/28/20,8,0,0
,Austria,47.5162,14.5501,2/28/20,3,0,0
,Israel,31,35,2/28/20,4,0,1
,Pakistan,30.3753,69.3451,2/28/20,2,0,0
,Brazil,-14.235,-51.9253,2/28/20,1,0,0
,Georgia,42.3154,43.3569,2/28/20,1,0,0
,Greece,39.0742,21.8243,2/28/20,4,0,0
,North Macedonia,41.6086,21.7453,2/28/20,1,0,0
,Norway,60.472,8.4689,2/28/20,6,0,0
,Romania,45.9432,24.9668,2/28/20,3,0,0
,Estonia,58.5953,25.0136,2/28/20,1,0,0
,Netherlands,52.1326,5.2913,2/28/20,1,0,0
,San Marino,43.9424,12.4578,2/28/20,1,0,0
,Belarus,53.7098,27.9534,2/28/20,1,0,0
,Iceland,64.9631,-19.0208,2/28/20,1,0,0
,Lithuania,55.1694,23.8813,2/28/20,1,0,0
,Mexico,23.6345,-102.5528,2/28/20,1,0,0
,New Zealand,-40.9006,174.886,2/28/20,1,0,0
,Nigeria,9.082,8.6753,2/28/20,1,0,0
Western Australia,Australia,-31.9505,115.8605,2/28/20,0,0,0
,Ireland,53.1424,-7.6921,2/28/20,0,0,0
,Luxembourg,49.8153,6.1296,2/28/20,0,0,0
,Monaco,43.7333,7.4167,2/28/20,0,0,0
,Qatar,25.3548,51.1839,2/28/20,0,0,0
,Ecuador,-1.8312,-78.1834,2/28/20,0,0,0
,Azerbaijan,40.1431,47.5769,2/28/20,0,0,0
,Armenia,40.0691,45.0382,2/28/20,0,0,0
,Dominican Republic,18.7357,-70.1627,2/28/20,0,0,0
,Indonesia,-0.7893,113.9213,2/28/20,0,0,0
,Portugal,39.3999,-8.2245,2/28/20,0,0,0
,Andorra,42.5063,1.5218,2/28/20,0,0,0
Tasmania,Australia,-41.4545,145.9707,2/28/20,0,0,0
,Latvia,56.8796,24.6032,2/28/20,0,0,0
,Morocco,31.7917,-7.0926,2/28/20,0,0,0
,Saudi Arabia,24,45,2/28/20,0,0,0
,Senegal,14.4974,-14.4524,2/28/20,0,0,0
,Argentina,-38.4161,-63.6167,2/28/20,0,0,0
,Chile,-35.6751,-71.543,2/28/20,0,0,0
,Jordan,31.24,36.51,2/28/20,0,0,0
,Ukraine,48.3794,31.1656,2/28/20,0,0,0
,Hungary,47.1625,19.5033,2/28/20,0,0,0
Northern Territory,Australia,-12.4634,130.8456,2/28/20,0,0,0
,Liechtenstein,47.14,9.55,2/28/20,0,0,0
,Poland,51.9194,19.1451,2/28/20,0,0,0
,Tunisia,34,9,2/28/20,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,2/28/20,0,0,0
,Slovenia,46.1512,14.9955,2/28/20,0,0,0
,South Africa,-30.5595,22.9375,2/28/20,0,0,0
,Bhutan,27.5142,90.4336,2/28/20,0,0,0
,Cameroon,3.848,11.5021,2/28/20,0,0,0
,Colombia,4.5709,-74.2973,2/28/20,0,0,0
,Costa Rica,9.7489,-83.7534,2/28/20,0,0,0
,Peru,-9.19,-75.0152,2/28/20,0,0,0
,Serbia,44.0165,21.0059,2/28/20,0,0,0
,Slovakia,48.669,19.699,2/28/20,0,0,0
,Togo,8.6195,0.8248,2/28/20,0,0,0
,French Guiana,3.9339,-53.1258,2/28/20,0,0,0
,Malta,35.9375,14.3754,2/28/20,0,0,0
,Martinique,14.6415,-61.0242,2/28/20,0,0,0
,Bulgaria,42.7339,25.4858,2/28/20,0,0,0
,Maldives,3.2028,73.2207,2/28/20,0,0,0
,Bangladesh,23.685,90.3563,2/28/20,0,0,0
,Paraguay,-23.4425,-58.4438,2/28/20,0,0,0
Ontario,Canada,51.2538,-85.3232,2/28/20,6,0,3
Alberta,Canada,53.9333,-116.5765,2/28/20,0,0,0
Quebec,Canada,52.9399,-73.5491,2/28/20,1,0,0
,Albania,41.1533,20.1683,2/28/20,0,0,0
,Cyprus,35.1264,33.4299,2/28/20,0,0,0
,Brunei,4.5353,114.7277,2/28/20,0,0,0
Washington,US,47.4009,-121.4905,2/28/20,0,0,0
New York,US,42.1657,-74.9481,2/28/20,0,0,0
California,US,36.1162,-119.6816,2/28/20,0,0,0
Massachusetts,US,42.2302,-71.5301,2/28/20,0,0,0
Diamond Princess,US,35.4437,139.638,2/28/20,44,0,0
Grand Princess,US,37.6489,-122.6655,2/28/20,0,0,0
Georgia,US,33.0406,-83.6431,2/28/20,0,0,0
Colorado,US,39.0598,-105.3111,2/28/20,0,0,0
Florida,US,27.7663,-81.6868,2/28/20,0,0,0
New Jersey,US,40.2989,-74.521,2/28/20,0,0,0
Oregon,US,44.572,-122.0709,2/28/20,0,0,0
Texas,US,31.0545,-97.5635,2/28/20,0,0,0
Illinois,US,40.3495,-88.9861,2/28/20,0,0,0
Pennsylvania,US,40.5908,-77.2098,2/28/20,0,0,0
Iowa,US,42.0115,-93.2105,2/28/20,0,0,0
Maryland,US,39.0639,-76.8021,2/28/20,0,0,0
North Carolina,US,35.6301,-79.8064,2/28/20,0,0,0
South Carolina,US,33.8569,-80.945,2/28/20,0,0,0
Tennessee,US,35.7478,-86.6923,2/28/20,0,0,0
Virginia,US,37.7693,-78.17,2/28/20,0,0,0
Arizona,US,33.7298,-111.4312,2/28/20,0,0,0
Indiana,US,39.8494,-86.2583,2/28/20,0,0,0
Kentucky,US,37.6681,-84.6701,2/28/20,0,0,0
District of Columbia,US,38.8974,-77.0268,2/28/20,0,0,0
Nevada,US,38.3135,-117.0554,2/28/20,0,0,0
New Hampshire,US,43.4525,-71.5639,2/28/20,0,0,0
Minnesota,US,45.6945,-93.9002,2/28/20,0,0,0
Nebraska,US,41.1254,-98.2681,2/28/20,0,0,0
Ohio,US,40.3888,-82.7649,2/28/20,0,0,0
Rhode Island,US,41.6809,-71.5118,2/28/20,0,0,0
Wisconsin,US,44.2685,-89.6165,2/28/20,0,0,0
Connecticut,US,41.5978,-72.7554,2/28/20,0,0,0
Hawaii,US,21.0943,-157.4983,2/28/20,0,0,0
Oklahoma,US,35.5653,-96.9289,2/28/20,0,0,0
Utah,US,40.15,-111.8624,2/28/20,0,0,0
,Burkina Faso,12.2383,-1.5616,2/28/20,0,0,0
,Holy See,41.9029,12.4534,2/28/20,0,0,0
,Mongolia,46.8625,103.8467,2/28/20,0,0,0
,Panama,8.538,-80.7821,2/28/20,0,0,0
Kansas,US,38.5266,-96.7265,2/28/20,0,0,0
Louisiana,US,31.1695,-91.8678,2/28/20,0,0,0
Missouri,US,38.4561,-92.2884,2/28/20,0,0,0
Vermont,US,44.0459,-72.7107,2/28/20,0,0,0
Alaska,US,61.3707,-152.4044,2/28/20,0,0,0
Arkansas,US,34.9697,-92.3731,2/28/20,0,0,0
Delaware,US,39.3185,-75.5071,2/28/20,0,0,0
Idaho,US,44.2405,-114.4788,2/28/20,0,0,0
Maine,US,44.6939,-69.3819,2/28/20,0,0,0
Michigan,US,43.3266,-84.5361,2/28/20,0,0,0
Mississippi,US,32.7416,-89.6787,2/28/20,0,0,0
Montana,US,46.9219,-110.4544,2/28/20,0,0,0
New Mexico,US,34.8405,-106.2485,2/28/20,0,0,0
North Dakota,US,47.5289,-99.784,2/28/20,0,0,0
South Dakota,US,44.2998,-99.4388,2/28/20,0,0,0
West Virginia,US,38.4912,-80.9545,2/28/20,0,0,0
Wyoming,US,42.756,-107.3025,2/28/20,0,0,0
Hubei,China,30.9756,112.2707,2/28/20,65914,2682,26403
,Iran,32,53,2/28/20,388,34,73
,"Korea, South",36,128,2/28/20,2337,13,22
France,France,46.2276,2.2137,2/28/20,57,2,11
Guangdong,China,23.3417,113.4244,2/28/20,1348,7,935
Henan,China,33.882,113.614,2/28/20,1272,20,1112
Zhejiang,China,29.1832,120.0934,2/28/20,1205,1,975
Hunan,China,27.6104,111.7088,2/28/20,1017,4,830
Anhui,China,31.8257,117.2264,2/28/20,990,6,821
Jiangxi,China,27.614,115.7221,2/28/20,935,1,790
Shandong,China,36.3427,118.1498,2/28/20,756,6,405
Diamond Princess,Cruise Ship,35.4437,139.638,2/28/20,705,6,10
Jiangsu,China,32.9711,119.455,2/28/20,631,0,515
Chongqing,China,30.0572,107.874,2/28/20,576,6,422
Sichuan,China,30.6171,102.7103,2/28/20,538,3,338
Heilongjiang,China,47.862,127.7615,2/28/20,480,13,283
Denmark,Denmark,56.2639,9.5018,2/28/20,1,0,0
Beijing,China,40.1824,116.4142,2/28/20,410,7,257
Shanghai,China,31.202,121.4491,2/28/20,337,3,279
Hebei,China,39.549,116.1306,2/28/20,318,6,277
Fujian,China,26.0789,117.9874,2/28/20,296,1,235
Guangxi,China,23.8298,108.7881,2/28/20,252,2,168
Shaanxi,China,35.1917,108.8701,2/28/20,245,1,199
Yunnan,China,24.974,101.487,2/28/20,174,2,156
Hainan,China,19.1959,109.7453,2/28/20,168,5,133
Guizhou,China,26.8154,106.8748,2/28/20,146,2,112
Tianjin,China,39.3054,117.323,2/28/20,136,3,102
Shanxi,China,37.5777,112.2922,2/28/20,133,0,112
Gansu,China,37.8099,101.0583,2/28/20,91,2,82
Hong Kong,China,22.3,114.2,2/28/20,94,2,30
Liaoning,China,41.2956,122.6085,2/28/20,121,1,93
Jilin,China,43.6661,126.1923,2/28/20,93,1,73
,Czechia,49.8175,15.473,2/28/20,0,0,0
Xinjiang,China,41.1129,85.2401,2/28/20,76,3,52
Inner Mongolia,China,44.0935,113.9448,2/28/20,75,0,45
Ningxia,China,37.2692,106.1655,2/28/20,72,0,68
,Taiwan*,23.7,121,2/28/20,34,1,6
,Vietnam,16,108,2/28/20,16,0,16
,Russia,60,90,2/28/20,2,0,2
Qinghai,China,35.7452,95.9956,2/28/20,18,0,18
Macau,China,22.1667,113.55,2/28/20,10,0,8
,Moldova,47.4116,28.3699,2/28/20,0,0,0
,Bolivia,-16.2902,-63.5887,2/28/20,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,2/28/20,0,0,0
St Martin,France,18.0708,-63.0501,2/28/20,0,0,0
,Honduras,15.2,-86.2419,2/28/20,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,2/28/20,0,0,0
New Brunswick,Canada,46.5653,-66.4619,2/28/20,0,0,0
Tibet,China,31.6927,88.0924,2/28/20,1,0,1
,Congo (Kinshasa),-4.0383,21.7587,2/28/20,0,0,0
,Cote d'Ivoire,7.54,-5.5471,2/28/20,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2/28/20,0,0,0
,Jamaica,18.1096,-77.2975,2/28/20,0,0,0
,Reunion,-21.1151,55.5364,2/28/20,0,0,0
,Turkey,38.9637,35.2433,2/28/20,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,2/28/20,0,0,0
,Cuba,22,-80,2/28/20,0,0,0
,Guyana,5,-58.75,2/28/20,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/28/20,0,0,0
United Kingdom,United Kingdom,55.3781,-3.436,2/28/20,20,0,8
,Kazakhstan,48.0196,66.9237,2/28/20,0,0,0
French Polynesia,France,-17.6797,149.4068,2/28/20,0,0,0
,Cayman Islands,19.3133,-81.2546,2/28/20,0,0,0
,Guadeloupe,16.265,-61.551,2/28/20,0,0,0
Manitoba,Canada,53.7609,-98.8139,2/28/20,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,2/28/20,0,0,0
,Ethiopia,9.145,40.4897,2/28/20,0,0,0
,Sudan,12.8628,30.2176,2/28/20,0,0,0
,Guinea,9.9456,-9.6966,2/28/20,0,0,0
,Aruba,12.5211,-69.9683,2/28/20,0,0,0
Grand Princess,Canada,37.6489,-122.6655,2/28/20,0,0,0
,Kenya,-0.0236,37.9062,2/28/20,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/28/20,0,0,0
Alabama,US,32.3182,-86.9023,2/28/20,0,0,0
,Thailand,15,101,2/29/20,42,0,28
,Japan,36,138,2/29/20,241,5,32
,Singapore,1.2833,103.8333,2/29/20,102,0,72
,Nepal,28.1667,84.25,2/29/20,1,0,1
,Malaysia,2.5,112.5,2/29/20,25,0,18
British Columbia,Canada,49.2827,-123.1207,2/29/20,8,0,3
New South Wales,Australia,-33.8688,151.2093,2/29/20,4,0,4
Victoria,Australia,-37.8136,144.9631,2/29/20,7,0,4
Queensland,Australia,-28.0167,153.4,2/29/20,9,0,1
,Cambodia,11.55,104.9167,2/29/20,1,0,1
,Sri Lanka,7,81,2/29/20,1,0,1
,Germany,51,9,2/29/20,79,0,16
,Finland,64,26,2/29/20,3,0,1
,United Arab Emirates,24,54,2/29/20,21,0,5
,Philippines,13,122,2/29/20,3,1,1
,India,21,78,2/29/20,3,0,3
,Italy,43,12,2/29/20,1128,29,46
,Sweden,63,16,2/29/20,12,0,0
,Spain,40,-4,2/29/20,45,0,2
South Australia,Australia,-34.9285,138.6007,2/29/20,3,0,2
,Belgium,50.8333,4,2/29/20,1,0,1
,Egypt,26,30,2/29/20,1,0,1
From Diamond Princess,Australia,35.4437,139.638,2/29/20,0,0,0
,Lebanon,33.8547,35.8623,2/29/20,4,0,0
,Iraq,33,44,2/29/20,13,0,0
,Oman,21,57,2/29/20,6,0,1
,Afghanistan,33,65,2/29/20,1,0,0
,Bahrain,26.0275,50.55,2/29/20,41,0,0
,Kuwait,29.5,47.75,2/29/20,45,0,0
,Algeria,28.0339,1.6596,2/29/20,1,0,0
,Croatia,45.1,15.2,2/29/20,6,0,0
,Switzerland,46.8182,8.2275,2/29/20,18,0,0
,Austria,47.5162,14.5501,2/29/20,9,0,0
,Israel,31,35,2/29/20,7,0,1
,Pakistan,30.3753,69.3451,2/29/20,4,0,0
,Brazil,-14.235,-51.9253,2/29/20,2,0,0
,Georgia,42.3154,43.3569,2/29/20,1,0,0
,Greece,39.0742,21.8243,2/29/20,4,0,0
,North Macedonia,41.6086,21.7453,2/29/20,1,0,0
,Norway,60.472,8.4689,2/29/20,15,0,0
,Romania,45.9432,24.9668,2/29/20,3,0,0
,Estonia,58.5953,25.0136,2/29/20,1,0,0
,Netherlands,52.1326,5.2913,2/29/20,6,0,0
,San Marino,43.9424,12.4578,2/29/20,1,0,0
,Belarus,53.7098,27.9534,2/29/20,1,0,0
,Iceland,64.9631,-19.0208,2/29/20,1,0,0
,Lithuania,55.1694,23.8813,2/29/20,1,0,0
,Mexico,23.6345,-102.5528,2/29/20,4,0,0
,New Zealand,-40.9006,174.886,2/29/20,1,0,0
,Nigeria,9.082,8.6753,2/29/20,1,0,0
Western Australia,Australia,-31.9505,115.8605,2/29/20,2,0,0
,Ireland,53.1424,-7.6921,2/29/20,1,0,0
,Luxembourg,49.8153,6.1296,2/29/20,1,0,0
,Monaco,43.7333,7.4167,2/29/20,1,0,0
,Qatar,25.3548,51.1839,2/29/20,1,0,0
,Ecuador,-1.8312,-78.1834,2/29/20,0,0,0
,Azerbaijan,40.1431,47.5769,2/29/20,0,0,0
,Armenia,40.0691,45.0382,2/29/20,0,0,0
,Dominican Republic,18.7357,-70.1627,2/29/20,0,0,0
,Indonesia,-0.7893,113.9213,2/29/20,0,0,0
,Portugal,39.3999,-8.2245,2/29/20,0,0,0
,Andorra,42.5063,1.5218,2/29/20,0,0,0
Tasmania,Australia,-41.4545,145.9707,2/29/20,0,0,0
,Latvia,56.8796,24.6032,2/29/20,0,0,0
,Morocco,31.7917,-7.0926,2/29/20,0,0,0
,Saudi Arabia,24,45,2/29/20,0,0,0
,Senegal,14.4974,-14.4524,2/29/20,0,0,0
,Argentina,-38.4161,-63.6167,2/29/20,0,0,0
,Chile,-35.6751,-71.543,2/29/20,0,0,0
,Jordan,31.24,36.51,2/29/20,0,0,0
,Ukraine,48.3794,31.1656,2/29/20,0,0,0
,Hungary,47.1625,19.5033,2/29/20,0,0,0
Northern Territory,Australia,-12.4634,130.8456,2/29/20,0,0,0
,Liechtenstein,47.14,9.55,2/29/20,0,0,0
,Poland,51.9194,19.1451,2/29/20,0,0,0
,Tunisia,34,9,2/29/20,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,2/29/20,0,0,0
,Slovenia,46.1512,14.9955,2/29/20,0,0,0
,South Africa,-30.5595,22.9375,2/29/20,0,0,0
,Bhutan,27.5142,90.4336,2/29/20,0,0,0
,Cameroon,3.848,11.5021,2/29/20,0,0,0
,Colombia,4.5709,-74.2973,2/29/20,0,0,0
,Costa Rica,9.7489,-83.7534,2/29/20,0,0,0
,Peru,-9.19,-75.0152,2/29/20,0,0,0
,Serbia,44.0165,21.0059,2/29/20,0,0,0
,Slovakia,48.669,19.699,2/29/20,0,0,0
,Togo,8.6195,0.8248,2/29/20,0,0,0
,French Guiana,3.9339,-53.1258,2/29/20,0,0,0
,Malta,35.9375,14.3754,2/29/20,0,0,0
,Martinique,14.6415,-61.0242,2/29/20,0,0,0
,Bulgaria,42.7339,25.4858,2/29/20,0,0,0
,Maldives,3.2028,73.2207,2/29/20,0,0,0
,Bangladesh,23.685,90.3563,2/29/20,0,0,0
,Paraguay,-23.4425,-58.4438,2/29/20,0,0,0
Ontario,Canada,51.2538,-85.3232,2/29/20,11,0,3
Alberta,Canada,53.9333,-116.5765,2/29/20,0,0,0
Quebec,Canada,52.9399,-73.5491,2/29/20,1,0,0
,Albania,41.1533,20.1683,2/29/20,0,0,0
,Cyprus,35.1264,33.4299,2/29/20,0,0,0
,Brunei,4.5353,114.7277,2/29/20,0,0,0
Washington,US,47.4009,-121.4905,2/29/20,0,0,0
New York,US,42.1657,-74.9481,2/29/20,0,0,0
California,US,36.1162,-119.6816,2/29/20,0,0,0
Massachusetts,US,42.2302,-71.5301,2/29/20,0,0,0
Diamond Princess,US,35.4437,139.638,2/29/20,44,0,0
Grand Princess,US,37.6489,-122.6655,2/29/20,0,0,0
Georgia,US,33.0406,-83.6431,2/29/20,0,0,0
Colorado,US,39.0598,-105.3111,2/29/20,0,0,0
Florida,US,27.7663,-81.6868,2/29/20,0,0,0
New Jersey,US,40.2989,-74.521,2/29/20,0,0,0
Oregon,US,44.572,-122.0709,2/29/20,0,0,0
Texas,US,31.0545,-97.5635,2/29/20,0,0,0
Illinois,US,40.3495,-88.9861,2/29/20,0,0,0
Pennsylvania,US,40.5908,-77.2098,2/29/20,0,0,0
Iowa,US,42.0115,-93.2105,2/29/20,0,0,0
Maryland,US,39.0639,-76.8021,2/29/20,0,0,0
North Carolina,US,35.6301,-79.8064,2/29/20,0,0,0
South Carolina,US,33.8569,-80.945,2/29/20,0,0,0
Tennessee,US,35.7478,-86.6923,2/29/20,0,0,0
Virginia,US,37.7693,-78.17,2/29/20,0,0,0
Arizona,US,33.7298,-111.4312,2/29/20,0,0,0
Indiana,US,39.8494,-86.2583,2/29/20,0,0,0
Kentucky,US,37.6681,-84.6701,2/29/20,0,0,0
District of Columbia,US,38.8974,-77.0268,2/29/20,0,0,0
Nevada,US,38.3135,-117.0554,2/29/20,0,0,0
New Hampshire,US,43.4525,-71.5639,2/29/20,0,0,0
Minnesota,US,45.6945,-93.9002,2/29/20,0,0,0
Nebraska,US,41.1254,-98.2681,2/29/20,0,0,0
Ohio,US,40.3888,-82.7649,2/29/20,0,0,0
Rhode Island,US,41.6809,-71.5118,2/29/20,0,0,0
Wisconsin,US,44.2685,-89.6165,2/29/20,0,0,0
Connecticut,US,41.5978,-72.7554,2/29/20,0,0,0
Hawaii,US,21.0943,-157.4983,2/29/20,0,0,0
Oklahoma,US,35.5653,-96.9289,2/29/20,0,0,0
Utah,US,40.15,-111.8624,2/29/20,0,0,0
,Burkina Faso,12.2383,-1.5616,2/29/20,0,0,0
,Holy See,41.9029,12.4534,2/29/20,0,0,0
,Mongolia,46.8625,103.8467,2/29/20,0,0,0
,Panama,8.538,-80.7821,2/29/20,0,0,0
Kansas,US,38.5266,-96.7265,2/29/20,0,0,0
Louisiana,US,31.1695,-91.8678,2/29/20,0,0,0
Missouri,US,38.4561,-92.2884,2/29/20,0,0,0
Vermont,US,44.0459,-72.7107,2/29/20,0,0,0
Alaska,US,61.3707,-152.4044,2/29/20,0,0,0
Arkansas,US,34.9697,-92.3731,2/29/20,0,0,0
Delaware,US,39.3185,-75.5071,2/29/20,0,0,0
Idaho,US,44.2405,-114.4788,2/29/20,0,0,0
Maine,US,44.6939,-69.3819,2/29/20,0,0,0
Michigan,US,43.3266,-84.5361,2/29/20,0,0,0
Mississippi,US,32.7416,-89.6787,2/29/20,0,0,0
Montana,US,46.9219,-110.4544,2/29/20,0,0,0
New Mexico,US,34.8405,-106.2485,2/29/20,0,0,0
North Dakota,US,47.5289,-99.784,2/29/20,0,0,0
South Dakota,US,44.2998,-99.4388,2/29/20,0,0,0
West Virginia,US,38.4912,-80.9545,2/29/20,0,0,0
Wyoming,US,42.756,-107.3025,2/29/20,0,0,0
Hubei,China,30.9756,112.2707,2/29/20,66337,2727,28993
,Iran,32,53,2/29/20,593,43,123
,"Korea, South",36,128,2/29/20,3150,16,27
France,France,46.2276,2.2137,2/29/20,100,2,12
Guangdong,China,23.3417,113.4244,2/29/20,1349,7,983
Henan,China,33.882,113.614,2/29/20,1272,21,1170
Zhejiang,China,29.1832,120.0934,2/29/20,1205,1,1016
Hunan,China,27.6104,111.7088,2/29/20,1018,4,846
Anhui,China,31.8257,117.2264,2/29/20,990,6,868
Jiangxi,China,27.614,115.7221,2/29/20,935,1,811
Shandong,China,36.3427,118.1498,2/29/20,756,6,421
Diamond Princess,Cruise Ship,35.4437,139.638,2/29/20,705,6,10
Jiangsu,China,32.9711,119.455,2/29/20,631,0,523
Chongqing,China,30.0572,107.874,2/29/20,576,6,438
Sichuan,China,30.6171,102.7103,2/29/20,538,3,351
Heilongjiang,China,47.862,127.7615,2/29/20,480,13,301
Denmark,Denmark,56.2639,9.5018,2/29/20,3,0,0
Beijing,China,40.1824,116.4142,2/29/20,411,8,271
Shanghai,China,31.202,121.4491,2/29/20,337,3,287
Hebei,China,39.549,116.1306,2/29/20,318,6,282
Fujian,China,26.0789,117.9874,2/29/20,296,1,243
Guangxi,China,23.8298,108.7881,2/29/20,252,2,176
Shaanxi,China,35.1917,108.8701,2/29/20,245,1,207
Yunnan,China,24.974,101.487,2/29/20,174,2,157
Hainan,China,19.1959,109.7453,2/29/20,168,5,148
Guizhou,China,26.8154,106.8748,2/29/20,146,2,112
Tianjin,China,39.3054,117.323,2/29/20,136,3,109
Shanxi,China,37.5777,112.2922,2/29/20,133,0,114
Gansu,China,37.8099,101.0583,2/29/20,91,2,82
Hong Kong,China,22.3,114.2,2/29/20,95,2,33
Liaoning,China,41.2956,122.6085,2/29/20,121,1,96
Jilin,China,43.6661,126.1923,2/29/20,93,1,75
,Czechia,49.8175,15.473,2/29/20,0,0,0
Xinjiang,China,41.1129,85.2401,2/29/20,76,3,62
Inner Mongolia,China,44.0935,113.9448,2/29/20,75,0,49
Ningxia,China,37.2692,106.1655,2/29/20,73,0,69
,Taiwan*,23.7,121,2/29/20,39,1,9
,Vietnam,16,108,2/29/20,16,0,16
,Russia,60,90,2/29/20,2,0,2
Qinghai,China,35.7452,95.9956,2/29/20,18,0,18
Macau,China,22.1667,113.55,2/29/20,10,0,8
,Moldova,47.4116,28.3699,2/29/20,0,0,0
,Bolivia,-16.2902,-63.5887,2/29/20,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,2/29/20,0,0,0
St Martin,France,18.0708,-63.0501,2/29/20,0,0,0
,Honduras,15.2,-86.2419,2/29/20,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,2/29/20,0,0,0
New Brunswick,Canada,46.5653,-66.4619,2/29/20,0,0,0
Tibet,China,31.6927,88.0924,2/29/20,1,0,1
,Congo (Kinshasa),-4.0383,21.7587,2/29/20,0,0,0
,Cote d'Ivoire,7.54,-5.5471,2/29/20,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2/29/20,0,0,0
,Jamaica,18.1096,-77.2975,2/29/20,0,0,0
,Reunion,-21.1151,55.5364,2/29/20,0,0,0
,Turkey,38.9637,35.2433,2/29/20,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,2/29/20,0,0,0
,Cuba,22,-80,2/29/20,0,0,0
,Guyana,5,-58.75,2/29/20,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/29/20,0,0,0
United Kingdom,United Kingdom,55.3781,-3.436,2/29/20,23,0,8
,Kazakhstan,48.0196,66.9237,2/29/20,0,0,0
French Polynesia,France,-17.6797,149.4068,2/29/20,0,0,0
,Cayman Islands,19.3133,-81.2546,2/29/20,0,0,0
,Guadeloupe,16.265,-61.551,2/29/20,0,0,0
Manitoba,Canada,53.7609,-98.8139,2/29/20,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,2/29/20,0,0,0
,Ethiopia,9.145,40.4897,2/29/20,0,0,0
,Sudan,12.8628,30.2176,2/29/20,0,0,0
,Guinea,9.9456,-9.6966,2/29/20,0,0,0
,Aruba,12.5211,-69.9683,2/29/20,0,0,0
Grand Princess,Canada,37.6489,-122.6655,2/29/20,0,0,0
,Kenya,-0.0236,37.9062,2/29/20,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/29/20,0,0,0
Alabama,US,32.3182,-86.9023,2/29/20,0,0,0
,Thailand,15,101,03/01/2020,42,1,28
,Japan,36,138,03/01/2020,256,6,32
,Singapore,1.2833,103.8333,03/01/2020,106,0,72
,Nepal,28.1667,84.25,03/01/2020,1,0,1
,Malaysia,2.5,112.5,03/01/2020,29,0,18
British Columbia,Canada,49.2827,-123.1207,03/01/2020,8,0,3
New South Wales,Australia,-33.8688,151.2093,03/01/2020,6,0,4
Victoria,Australia,-37.8136,144.9631,03/01/2020,7,0,4
Queensland,Australia,-28.0167,153.4,03/01/2020,9,0,1
